"Geography","January 1991","February 1991","March 1991","April 1991","May 1991","June 1991","July 1991","August 1991","September 1991","October 1991","November 1991","December 1991","January 1992","February 1992","March 1992","April 1992","May 1992","June 1992","July 1992","August 1992","September 1992","October 1992","November 1992","December 1992","January 1993","February 1993","March 1993","April 1993","May 1993","June 1993","July 1993","August 1993","September 1993","October 1993","November 1993","December 1993","January 1994","February 1994","March 1994","April 1994","May 1994","June 1994","July 1994","August 1994","September 1994","October 1994","November 1994","December 1994","January 1995","February 1995","March 1995","April 1995","May 1995","June 1995","July 1995","August 1995","September 1995","October 1995","November 1995","December 1995","January 1996","February 1996","March 1996","April 1996","May 1996","June 1996","July 1996","August 1996","September 1996","October 1996","November 1996","December 1996","January 1997","February 1997","March 1997","April 1997","May 1997","June 1997","July 1997","August 1997","September 1997","October 1997","November 1997","December 1997","January 1998","February 1998","March 1998","April 1998","May 1998","June 1998","July 1998","August 1998","September 1998","October 1998","November 1998","December 1998","January 1999","February 1999","March 1999","April 1999","May 1999","June 1999","July 1999","August 1999","September 1999","October 1999","November 1999","December 1999","January 2000","February 2000","March 2000","April 2000","May 2000","June 2000","July 2000","August 2000","September 2000","October 2000","November 2000","December 2000","January 2001","February 2001","March 2001","April 2001","May 2001","June 2001","July 2001","August 2001","September 2001","October 2001","November 2001","December 2001","January 2002","February 2002","March 2002","April 2002","May 2002","June 2002","July 2002","August 2002","September 2002","October 2002","November 2002","December 2002","January 2003","February 2003","March 2003","April 2003","May 2003","June 2003","July 2003","August 2003","September 2003","October 2003","November 2003","December 2003","January 2004","February 2004","March 2004","April 2004","May 2004","June 2004","July 2004","August 2004","September 2004","October 2004","November 2004","December 2004","January 2005","February 2005","March 2005","April 2005","May 2005","June 2005","July 2005","August 2005","September 2005","October 2005","November 2005","December 2005","January 2006","February 2006","March 2006","April 2006","May 2006","June 2006","July 2006","August 2006","September 2006","October 2006","November 2006","December 2006","January 2007","February 2007","March 2007","April 2007","May 2007","June 2007","July 2007","August 2007","September 2007","October 2007","November 2007","December 2007","January 2008","February 2008","March 2008","April 2008","May 2008","June 2008","July 2008","August 2008","September 2008","October 2008","November 2008","December 2008","January 2009","February 2009","March 2009","April 2009","May 2009","June 2009","July 2009","August 2009","September 2009","October 2009","November 2009","December 2009","January 2010","February 2010","March 2010","April 2010","May 2010","June 2010","July 2010","August 2010","September 2010","October 2010","November 2010","December 2010","January 2011","February 2011","March 2011","April 2011","May 2011","June 2011","July 2011","August 2011","September 2011","October 2011","November 2011","December 2011","January 2012","February 2012","March 2012","April 2012","May 2012","June 2012","July 2012","August 2012","September 2012","October 2012","November 2012","December 2012","January 2013","February 2013","March 2013","April 2013","May 2013","June 2013","July 2013","August 2013","September 2013","October 2013","November 2013","December 2013","January 2014","February 2014","March 2014","April 2014","May 2014","June 2014","July 2014","August 2014","September 2014","October 2014","November 2014","December 2014","January 2015","February 2015","March 2015","April 2015","May 2015","June 2015","July 2015","August 2015","September 2015","October 2015","November 2015","December 2015","January 2016","February 2016","March 2016","April 2016","May 2016","June 2016","July 2016","August 2016","September 2016","October 2016","November 2016","December 2016","January 2017","February 2017","March 2017","April 2017","May 2017","June 2017","July 2017","August 2017","September 2017","October 2017","November 2017","December 2017","January 2018","February 2018","March 2018","April 2018","May 2018","June 2018","July 2018","August 2018","September 2018","October 2018","November 2018","December 2018","January 2019","February 2019","March 2019","April 2019","May 2019","June 2019","July 2019","August 2019","September 2019","October 2019","November 2019","December 2019","January 2020","February 2020","March 2020","April 2020","May 2020","June 2020","July 2020","August 2020","September 2020","October 2020","November 2020","December 2020","January 2021","February 2021","March 2021","April 2021","May 2021","June 2021","July 2021","August 2021","September 2021"
"Canada","678,183","692,492","706,936","674,328","709,325","702,879","697,259","723,601","709,952","728,166","746,551","675,966","707,395","696,743","689,749","697,160","688,237","706,596","681,279","679,023","681,991","694,048","685,521","690,061","699,307","689,091","695,904","693,848","688,586","685,097","691,709","687,010","688,020","672,700","683,425","684,278","689,895","704,811","765,493","662,274","703,232","701,453","720,326","690,268","716,075","710,368","711,484","731,358","710,166","721,057","712,656","771,606","750,338","751,419","756,726","762,686","757,665","755,901","758,533","754,057","710,271","737,612","715,319","726,149","729,965","728,235","723,119","740,449","728,484","737,959","747,123","712,999","778,080","757,250","765,383","729,062","760,159","775,754","779,921","775,341","771,982","780,783","772,108","777,628","799,433","790,309","794,404","810,207","808,617","806,715","812,258","821,697","833,569","830,601","832,831","833,637","857,887","855,746","873,245","858,426","882,793","872,631","882,053","832,084","892,261","894,471","909,284","947,308","865,575","906,791","914,910","925,367","917,882","927,276","922,465","924,689","944,127","949,857","942,279","965,916","938,529","962,408","968,812","976,603","1,001,273","988,657","999,840","1,008,631","997,896","1,002,459","1,029,936","1,017,484","1,048,082","1,045,201","1,059,258","1,003,924","1,031,748","1,063,597","1,065,978","1,077,123","1,063,839","1,078,061","1,074,708","1,085,134","1,094,938","1,095,593","1,070,247","1,085,751","1,070,783","1,107,058","1,098,527","1,125,989","1,113,369","1,096,995","1,144,256","1,190,236","1,139,232A","1,135,003A","1,165,987A","1,112,825A","1,144,223A","1,136,728A","1,151,101A","1,154,636A","1,190,571A","1,175,355A","1,173,876A","1,116,260A","1,129,505A","1,182,063A","1,196,611A","1,158,180A","1,196,438A","1,203,131A","1,216,122A","1,215,455B","1,200,289A","1,213,476A","1,217,953A","1,236,302A","1,220,185A","1,241,146A","1,243,554A","1,243,188A","1,253,994A","1,238,346A","1,261,059A","1,269,370A","1,270,398A","1,291,233A","1,291,689A","1,318,584A","1,309,165A","1,314,338A","1,311,749A","1,361,732A","1,344,897A","1,353,640A","1,343,732A","1,362,259A","1,379,974A","1,375,133A","1,384,518A","1,396,035C","1,409,461A","1,389,090A","1,383,117A","1,418,115A","1,405,350A","1,441,583A","1,426,711A","1,434,645A","1,421,689A","1,440,304A","1,454,616A","1,440,060C","1,453,939B","1,450,473A","1,484,430A","1,428,659A","1,490,953A","1,498,685A","1,469,404A","1,476,085A","1,481,275A","1,462,656A","1,451,310A","1,471,837A","1,509,644A","1,528,651A","1,498,722A","1,523,383A","1,502,862A","1,492,428A","1,536,757A","1,517,482A","1,517,835A","1,540,827A","1,551,166A","1,535,342A","1,539,500A","1,545,575A","1,535,828A","1,542,982A","1,534,576A","1,543,594A","1,564,614A","1,543,494A","1,583,147A","1,576,492A","1,559,995A","1,630,186A","1,548,395A","1,562,477A","1,598,862A","1,591,230A","1,615,877A","1,619,473A","1,597,828A","1,598,560A","1,595,556A","1,599,766A","1,627,310A","1,620,467A","1,645,661A","1,628,496A","1,625,369A","1,602,779A","1,686,552A","1,594,119A","1,603,626A","1,660,959A","1,639,177","1,664,524","1,647,655A","1,632,106","1,677,755A","1,668,967A","1,648,819A","1,716,066A","1,662,900A","1,718,503","1,709,918A","1,658,592A","1,703,265A","1,703,200A","1,709,900A","1,752,880A","1,713,834A","1,730,381A","1,772,338A","1,765,630A","1,741,824A","1,770,831A","1,796,572A","1,836,398A","1,838,766A","1,773,841A","1,805,703A","1,823,714A","1,815,686A","1,865,440A","1,872,590A","1,855,287A","1,902,539A","1,862,575A","1,830,651A","1,852,528A","1,839,207A","1,875,588A","1,900,224A","1,862,672A","1,875,157A","1,896,511A","1,869,013A","1,863,730A","1,903,272A","1,910,741A","1,930,966A","1,897,231A","1,908,427A","1,928,081A","1,913,048A","1,940,554A","1,960,132A","1,936,983A","1,946,238A","1,945,836A","1,984,963A","1,963,052A","1,969,314A","2,035,518A","1,955,064A","2,013,099A","1,993,583A","1,988,929A","2,007,397A","2,000,520A","2,003,165A","2,051,321A","2,006,342A","2,005,371A","2,015,448A","2,013,999A","2,030,478A","2,041,744A","2,019,649A","2,078,395A","2,050,404A","2,060,325A","2,394,570A","2,091,954A","2,065,624A","2,235,163A","2,170,693A","2,139,099A","2,193,861A","2,143,697A","2,269,707A","2,150,097A","2,238,814A","2,243,374A","2,332,747A","2,205,765A","2,223,945A","2,235,520A","2,188,741A","2,224,885A","2,255,268A"
